"reason_text","person_record_id","kanali_username","submitted_id","status","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d45cb4b510d9ee50ceb8b","kanali_a4","047167","ALREADY_VOTED","6a6dcc622691e6e24097aca1","2026-08-01T10:37:22.598000","2026-08-01T10:37:22.598000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463a34f8c42f0b603a69","kanali_a4","015421","MARKED_VOTED","6a6dcc5a52abc3fc5a5d4230","2026-08-01T10:37:14.406000","2026-08-01T10:37:14.406000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cb4b510d9ee50ceb8b","kanali_a4","047167","MARKED_VOTED","6a6dcc4dd9db3bf86cf2f695","2026-08-01T10:37:01.670000","2026-08-01T10:37:01.670000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cb4b510d9ee50ceb8c","kanali_a4","038657","MARKED_VOTED","6a6dcc434300718f579993e9","2026-08-01T10:36:51.701000","2026-08-01T10:36:51.701000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e42732cff23fa3e017","kanali_a4","081974","MARKED_VOTED","6a6dcc3afd3a9e04fa6b2afb","2026-08-01T10:36:42.468000","2026-08-01T10:36:42.468000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e42732cff23fa3e018","kanali_a4","040245","MARKED_VOTED","6a6dcc32f81dfce6c569c029","2026-08-01T10:36:34.822000","2026-08-01T10:36:34.822000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463e1c139ed0bea8bf72","kanali_a4","081784","MARKED_VOTED","6a6dcc2b4b07fc9ce0982c8b","2026-08-01T10:36:27.086000","2026-08-01T10:36:27.086000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4612e6d724beaaa41567","kanali_a4","028878","MARKED_VOTED","6a6dcc25c5d8ef94469ca932","2026-08-01T10:36:21.814000","2026-08-01T10:36:21.814000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4627726421dc5667bb17","kanali_a4","011159","MARKED_VOTED","6a6dcc20649fb4a6495381f4","2026-08-01T10:36:16.404000","2026-08-01T10:36:16.404000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463b1720405768e452eb","kanali_a4","031613","MARKED_VOTED","6a6dcc193d601ba6294521db","2026-08-01T10:36:09.918000","2026-08-01T10:36:09.918000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4626452413cd7b1f78a3","kanali_a4","046794","MARKED_VOTED","6a6dcc0e9f800cce74bb0315","2026-08-01T10:35:58.513000","2026-08-01T10:35:58.513000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4610b3658bb94a6a8902","kanali_a4","040700","MARKED_VOTED","6a6dcbfaf8adfbbdcb16e59e","2026-08-01T10:35:38.322000","2026-08-01T10:35:38.322000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45f8d23fafbaf7e23b2a","kanali_a4","071177","MARKED_VOTED","6a6dcbf373bf6b2ee3ce193a","2026-08-01T10:35:31.895000","2026-08-01T10:35:31.895000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e5d86ea61cbf025378","kanali_a4","070987","MARKED_VOTED","6a6dcb847858bd7c3daddaac","2026-08-01T10:33:40.725000","2026-08-01T10:33:40.725000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e4308a4f64ccfad8d6","kanali_a4","013833","MARKED_VOTED","6a6dcb7b8c776312390ef906","2026-08-01T10:33:31.788000","2026-08-01T10:33:31.788000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e4308a4f64ccfad8c4","kanali_a4","051232","MARKED_VOTED","6a6dcb749314fbcd04170476","2026-08-01T10:33:24.996000","2026-08-01T10:33:24.996000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e4308a4f64ccfad8c6","kanali_a4","092961","MARKED_VOTED","6a6dcb6f5d8799b3bdc6a8de","2026-08-01T10:33:19.512000","2026-08-01T10:33:19.512000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cbeee5023baba03157","kanali_a4","079436","MARKED_VOTED","6a6dcb665a25884e273145f0","2026-08-01T10:33:10.899000","2026-08-01T10:33:10.899000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463bc97f40ace6558ba1","kanali_a4","098234","MARKED_VOTED","6a6dcb60c505cb7a9849b52d","2026-08-01T10:33:04.540000","2026-08-01T10:33:04.540000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463bc97f40ace6558ba6","kanali_a4","019669","MARKED_VOTED","6a6dcb5a89c9af5218e55c17","2026-08-01T10:32:58.652000","2026-08-01T10:32:58.652000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45f8d23fafbaf7e23b20","kanali_a4","084777","MARKED_VOTED","6a6dcafc18e07f1945051d4a","2026-08-01T10:31:24.431000","2026-08-01T10:31:24.431000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cbeee5023baba03166","kanali_a4","073532","MARKED_VOTED","6a6dcaf44aca16c74d5102ed","2026-08-01T10:31:16.237000","2026-08-01T10:31:16.237000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4625dcb3e392caadad43","kanali_a4","057021","MARKED_VOTED","6a6dcaebe358476da8738490","2026-08-01T10:31:07.486000","2026-08-01T10:31:07.486000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4625deac790ae77c4e54","kanali_a4","039872","MARKED_VOTED","6a6dcae203077b6e31ee4fe4","2026-08-01T10:30:58.242000","2026-08-01T10:30:58.242000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d45cee00325afa67759ac","kanali_a4","023992","ALREADY_VOTED","6a6dcad0e8164726ba02a532","2026-08-01T10:30:40.065000","2026-08-01T10:30:40.065000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Δεν βρέθηκε εγγραφή με αυτό το ID","","kanali_a4","054845","NOT_FOUND","6a6dcac9d1024f55b140a038","2026-08-01T10:30:33.802000","2026-08-01T10:30:33.802000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d4625dcb3e392caadad33","kanali_a4","095574","ALREADY_VOTED","6a6dcac0de41c057a43f6cbb","2026-08-01T10:30:24.256000","2026-08-01T10:30:24.256000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d45e5d86ea61cbf02536e","kanali_a4","024684","ALREADY_VOTED","6a6dcabac90b3cf664222d9b","2026-08-01T10:30:18.352000","2026-08-01T10:30:18.352000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d45e5d86ea61cbf025365","kanali_a4","041399","ALREADY_VOTED","6a6dcab4aec02b571effdb04","2026-08-01T10:30:12.389000","2026-08-01T10:30:12.389000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d463c14874b8647c2c5ff","kanali_a4","061975","ALREADY_VOTED","6a6dcaaca8ad705f1d31e5b6","2026-08-01T10:30:04.190000","2026-08-01T10:30:04.190000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463cb660392f8f8a3996","kanali_a4","027351","MARKED_VOTED","6a6dc97b89ffb465fb4f3552","2026-08-01T10:24:59.084000","2026-08-01T10:24:59.084000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d463c14874b8647c2c61e","kanali_a9","026530","ALREADY_VOTED","6a6dc97aaf82252b85af38ad","2026-08-01T10:24:58.826000","2026-08-01T10:24:58.826000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463cb660392f8f8a3981","kanali_a4","077346","MARKED_VOTED","6a6dc9475d548c190efe2a56","2026-08-01T10:24:07.705000","2026-08-01T10:24:07.705000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cbeee5023baba03174","kanali_a9","055684","MARKED_VOTED","6a6dc946029a6638cc544137","2026-08-01T10:24:06.557000","2026-08-01T10:24:06.557000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d460e95738a799a48eaee","kanali_a9","010847","MARKED_VOTED","6a6dc93f7d17c57481d1b3d9","2026-08-01T10:23:59.910000","2026-08-01T10:23:59.910000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d463c14874b8647c2c61e","kanali_a9","026530","ALREADY_VOTED","6a6dc92f2fd105bb6f4de6d7","2026-08-01T10:23:43.198000","2026-08-01T10:23:43.198000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45f99e0bcb0889fb4e5a","kanali_a9","039614","MARKED_VOTED","6a6dc914b2c7a8e9e073f5e6","2026-08-01T10:23:16.909000","2026-08-01T10:23:16.909000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4626452413cd7b1f7885","kanali_a9","012238","MARKED_VOTED","6a6dc90f52abc3fc5a5d30f5","2026-08-01T10:23:11.236000","2026-08-01T10:23:11.236000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4626452413cd7b1f7888","kanali_a9","038535","MARKED_VOTED","6a6dc90a5f69968fc77da926","2026-08-01T10:23:06.221000","2026-08-01T10:23:06.221000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463dea360b8f074304c8","kanali_a4","058473","MARKED_VOTED","6a6dc9096e133709f6a53620","2026-08-01T10:23:05.023000","2026-08-01T10:23:05.023000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Δεν βρέθηκε εγγραφή με αυτό το ID","","kanali_a4","065600","NOT_FOUND","6a6dc8f9d170b7e7089d1045","2026-08-01T10:22:49.404000","2026-08-01T10:22:49.404000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45ca7d64736f7a9c29f7","kanali_a4","092072","MARKED_VOTED","6a6dc8f46e7ddcfbeef0629b","2026-08-01T10:22:44.254000","2026-08-01T10:22:44.254000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45f84c68cff01163544d","kanali_a4","044758","MARKED_VOTED","6a6dc8ed5beaf097883cf131","2026-08-01T10:22:37.365000","2026-08-01T10:22:37.365000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cd45eb7147804f37c5","kanali_a4","050540","MARKED_VOTED","6a6dc8e6ecc0ea47248136ca","2026-08-01T10:22:30.537000","2026-08-01T10:22:30.537000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e62d0a33afbcf1ca2c","kanali_a4","013894","MARKED_VOTED","6a6dc8e0b698c425db0f7b9f","2026-08-01T10:22:24.729000","2026-08-01T10:22:24.729000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e4308a4f64ccfad8d3","kanali_a4","078988","MARKED_VOTED","6a6dc8d6c63c78d8f7b036c9","2026-08-01T10:22:14.028000","2026-08-01T10:22:14.028000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45ccb443e71bc768d151","kanali_a4","075371","MARKED_VOTED","6a6dc8d08b4b8857297cb010","2026-08-01T10:22:08.252000","2026-08-01T10:22:08.252000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45f99e0bcb0889fb4e7b","kanali_a4","026340","MARKED_VOTED","6a6dc8c70342ad232251d42d","2026-08-01T10:21:59.239000","2026-08-01T10:21:59.239000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d460e95738a799a48eade","kanali_a4","051741","MARKED_VOTED","6a6dc8b9bf9ec76a35794f84","2026-08-01T10:21:45.184000","2026-08-01T10:21:45.184000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4625deac790ae77c4e53","kanali_a4","079694","MARKED_VOTED","6a6dc87880c7832451b67a08","2026-08-01T10:20:40.114000","2026-08-01T10:20:40.114000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d4626452413cd7b1f789f","kanali_a4","046407","ALREADY_VOTED","6a6dc7df12835ced4812d0f3","2026-08-01T10:18:07.904000","2026-08-01T10:18:07.904000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463eb6b6ed1b94716b22","kanali_a4","054476","MARKED_VOTED","6a6dc7aac5d8ef94469c9497","2026-08-01T10:17:14.476000","2026-08-01T10:17:14.476000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463cb660392f8f8a3966","kanali_a4","028559","MARKED_VOTED","6a6dc7a1f7ad46c3e128129e","2026-08-01T10:17:05.456000","2026-08-01T10:17:05.456000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4627435a03252075e25d","kanali_a4","076328","MARKED_VOTED","6a6dc799d75ecf31e61d5a72","2026-08-01T10:16:57.492000","2026-08-01T10:16:57.492000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e2feb343ce9a6236eb","kanali_a4","096782","MARKED_VOTED","6a6dc791522ff1617c4ccc7f","2026-08-01T10:16:49.217000","2026-08-01T10:16:49.217000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Ήδη ήταν Ψήφισε = ΝΑΙ","6a6d463cb660392f8f8a3983","kanali_a4","090559","ALREADY_VOTED","6a6dc779c6b3f630ddf0d6f3","2026-08-01T10:16:25.339000","2026-08-01T10:16:25.339000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Δεν βρέθηκε εγγραφή με αυτό το ID","","kanali_a4","90559","NOT_FOUND","6a6dc772f04f35d4f436e591","2026-08-01T10:16:18.483000","2026-08-01T10:16:18.483000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4611510e8a6770eb1ec0","kanali_a4","086935","MARKED_VOTED","6a6dc7492017cf344054e46c","2026-08-01T10:15:37.009000","2026-08-01T10:15:37.009000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4626452413cd7b1f78a4","kanali_a4","054924","MARKED_VOTED","6a6dc741bb6e5e988b3cb3f1","2026-08-01T10:15:29.756000","2026-08-01T10:15:29.756000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d462647a62ec457fe69f4","kanali_a4","078357","MARKED_VOTED","6a6dc720adf9f918ea4a29d7","2026-08-01T10:14:56.992000","2026-08-01T10:14:56.992000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cd45eb7147804f37c1","kanali_a4","053906","MARKED_VOTED","6a6dc718e01f962abba4a029","2026-08-01T10:14:48.243000","2026-08-01T10:14:48.243000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45ccb443e71bc768d153","kanali_a4","060889","MARKED_VOTED","6a6dc70ee0d8bc08cb0540c8","2026-08-01T10:14:38.651000","2026-08-01T10:14:38.651000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e42732cff23fa3e00b","kanali_a4","025573","MARKED_VOTED","6a6dc70017247a36e7e7eb4a","2026-08-01T10:14:24.785000","2026-08-01T10:14:24.785000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45fcabe50c775173b133","kanali_a4","014973","MARKED_VOTED","6a6dc6f86c96080e385b9ef7","2026-08-01T10:14:16.759000","2026-08-01T10:14:16.759000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4611510e8a6770eb1eb1","kanali_a9","091889","MARKED_VOTED","6a6dc6d72252ddf4d7c0d7a9","2026-08-01T10:13:43.815000","2026-08-01T10:13:43.815000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45fa9b52bce3bec36f2d","kanali_a8","053085","MARKED_VOTED","6a6dc47b0748c52e96085368","2026-08-01T10:03:39.392000","2026-08-01T10:03:39.392000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463b1720405768e452ea","kanali_a8","013704","MARKED_VOTED","6a6dc474fafdd3bfbfa4350b","2026-08-01T10:03:32.603000","2026-08-01T10:03:32.603000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e67d64736f7a9c2ac2","kanali_a8","093409","MARKED_VOTED","6a6dc4548cbfe501c3241d87","2026-08-01T10:03:00.082000","2026-08-01T10:03:00.082000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45cbeee5023baba03161","kanali_a4","056444","MARKED_VOTED","6a6dc44d01ce8a40556b93de","2026-08-01T10:02:53.992000","2026-08-01T10:02:53.992000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e4308a4f64ccfad8dc","kanali_a8","016493","MARKED_VOTED","6a6dc44451ef4cba9f325a49","2026-08-01T10:02:44.851000","2026-08-01T10:02:44.851000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e62d0a33afbcf1ca1c","kanali_a8","037198","MARKED_VOTED","6a6dc43d7d17c57481d1a54b","2026-08-01T10:02:37.422000","2026-08-01T10:02:37.422000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d4627726421dc5667bb0d","kanali_a4","051042","MARKED_VOTED","6a6dc43c4824bc14e14c94f2","2026-08-01T10:02:36.172000","2026-08-01T10:02:36.172000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d463b1720405768e452fd","kanali_a4","022146","MARKED_VOTED","6a6dc428aa3dce486033c786","2026-08-01T10:02:16.197000","2026-08-01T10:02:16.197000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d461110b5a34972c3f03e","kanali_a8","073410","MARKED_VOTED","6a6dc41e02d4d80bc754ba26","2026-08-01T10:02:06.666000","2026-08-01T10:02:06.666000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45f99e0bcb0889fb4e5d","kanali_a4","091950","MARKED_VOTED","6a6dc4186c3fe60ad96853fd","2026-08-01T10:02:00.816000","2026-08-01T10:02:00.816000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
"Η ψήφος καταχωρήθηκε επιτυχώς","6a6d45e37cb9218719be6f41","kanali_a8","018522","MARKED_VOTED","6a6dc416fafdd3bfbfa43440","2026-08-01T10:01:58.405000","2026-08-01T10:01:58.405000","service_e26771ba-23cc-4ede-86d3-c06393e82682","service+e26771ba-23cc-4ede-86d3-c06393e82682@no-reply.base44.com","false"
